Distance Sea Floor [m]	Height DOM [m]	Arrival Time [s]	Angle of Departure [degrees]	Angle of Arrival [degrees]
4600.0	1000.0	3.11728239	-10.769268	-13.6457272
4650.0	100.0	3.06546569	-0.0880099759	-2.32383251
4650.0	200.0	3.068923	-1.23697829	-3.7039032
4650.0	300.0	3.07395005	-2.39410591	-5.04656124
4650.0	400.0	3.08050632	-3.5584991	-6.35033894
4650.0	500.0	3.08854818	-4.72929621	-7.61396313
4650.0	600.0	3.09802961	-5.90567541	-8.8363657
4650.0	700.0	3.10890293	-7.08671713	-10.0016441
4650.0	800.0	3.12112665	-8.27093601	-11.1713905
4650.0	900.0	3.13471699	-9.45156288	-12.3607101
4650.0	1000.0	3.14965415	-10.6267481	-13.5332508
4700.0	100.0	3.09841037	-0.0649292544	-2.30936527
4700.0	200.0	3.10186052	-1.19992483	-3.6759553
4700.0	300.0	3.10686731	-2.34323907	-5.00568914
4700.0	400.0	3.11338949	-3.49401808	-6.29711723
4700.0	500.0	3.12138319	-4.65144205	-7.54898453
4700.0	600.0	3.13080311	-5.81472683	-8.76022911
4700.0	700.0	3.14159918	-6.98313808	-9.9285717
4700.0	800.0	3.15373302	-8.1549015	-11.085907
4700.0	900.0	3.16722012	-9.32343292	-12.263279
4700.0	1000.0	3.18204117	-10.4868317	-13.423377
4750.0	100.0	3.13135505	-0.042137146	-2.2951324
4750.0	200.0	3.13479853	-1.1634475	-3.64792991
4750.0	300.0	3.13978529	-2.29325891	-4.96322298
4750.0	400.0	3.14627409	-3.43075514	-6.23998165
4750.0	500.0	3.15422058	-4.57515526	-7.47721386
4750.0	600.0	3.16357923	-5.72570896	-8.67428303
4750.0	700.0	3.17430305	-6.88141727	-9.85733414
4750.0	800.0	3.18634892	-8.04096031	-11.0025024
4750.0	900.0	3.19973493	-9.19760513	-12.1681499
4750.0	1000.0	3.21444297	-10.3494415	-13.3160267
4800.0	100.0	3.16429901	-0.020001322	-2.32265353
4800.0	200.0	3.1677351	-1.12792885	-3.66934109
4800.0	300.0	3.17270255	-2.24446034	-4.97787094
4800.0	400.0	3.17915893	-3.36881971	-6.24683475
4800.0	500.0	3.18706131	-4.50026321	-7.47501278
4800.0	600.0	3.19636202	-5.63808489	-8.66137505
4800.0	700.0	3.20701337	-6.78148985	-9.78787613
4800.0	800.0	3.21897388	-7.92904425	-10.9211102
4800.0	900.0	3.23226166	-9.07402134	-12.0752583
4800.0	1000.0	3.24685836	-10.2145061	-13.2105474
4850.0	100.0	3.19724393	0.00224311324	-2.30885768
4850.0	200.0	3.20067406	-1.0925107	-3.64286423
4850.0	300.0	3.20562315	-2.19601655	-4.93926382
4850.0	400.0	3.21204877	-3.30753517	-6.19666576
4850.0	500.0	3.21990705	-4.42636013	-7.41385841
4850.0	600.0	3.22915077	-5.55181885	-8.58981705
4850.0	700.0	3.23973036	-6.68330097	-9.72014618
4850.0	800.0	3.25160766	-7.81909561	-10.8416748
4850.0	900.0	3.26479936	-8.95260525	-11.9845352
4850.0	1000.0	3.27928734	-10.0819645	-13.1066608
4900.0	100.0	3.23018837	0.0242201295	-2.29520059
4900.0	200.0	3.23361325	-1.05762982	-3.61582994
4900.0	300.0	3.23854446	-2.14839554	-4.89857244
4900.0	400.0	3.24493957	-3.2473774	-6.14212275
4900.0	500.0	3.25275445	-4.3539052	-7.34552383
4900.0	600.0	3.26194143	-5.46733713	-8.50815868
4900.0	700.0	3.27245426	-6.58680487	-9.6540823
4900.0	800.0	3.28425002	-7.71103954	-10.7641315
4900.0	900.0	3.29734755	-8.83330345	-11.8959084
4900.0	1000.0	3.31172919	-9.95172501	-13.0050983
4950.0	100.0	3.26313257	0.0455673113	-2.32342553
4950.0	200.0	3.26655102	-1.02364373	-3.63905668
4950.0	300.0	3.27146482	-2.10187149	-4.91577244
4950.0	400.0	3.27783084	-3.188447	-6.1522131
4950.0	500.0	3.28560424	-4.28273392	-7.34719563
4950.0	600.0	3.29473853	-5.38413095	-8.49971867
4950.0	700.0	3.30518436	-6.49195576	-9.58965015
4950.0	800.0	3.31690049	-7.60484266	-10.6884251
4950.0	900.0	3.32990623	-8.71606159	-11.8093367
4950.0	1000.0	3.34418392	-9.82374001	-12.9057922
5000.0	100.0	3.29607725	0.0670404062	-2.31023169
5000.0	200.0	3.29949141	-0.989725351	-3.61391115
5000.0	300.0	3.30438852	-2.05564547	-4.87922192
5000.0	400.0	3.3107264	-3.13008595	-6.10481739
5000.0	500.0	3.31845975	-4.21244287	-7.28952312
5000.0	600.0	3.32754135	-5.30214739	-8.4323349
5000.0	700.0	3.33792043	-6.39869881	-9.52679729
5000.0	800.0	3.34955931	-7.50044918	-10.6145124
5000.0	900.0	3.3624754	-8.60080051	-11.7247429
5000.0	1000.0	3.37665129	-9.69793034	-12.8086748
5050.0	100.0	3.32902217	0.0882585868	-2.29675698
5050.0	200.0	3.33243179	-0.956310213	-3.58773041
5050.0	300.0	3.3373127	-2.0101862	-4.84009743
5050.0	400.0	3.34362292	-3.07277155	-6.0525918
5050.0	500.0	3.35131621	-4.14349508	-7.2242794
5050.0	600.0	3.36034584	-5.22181559	-8.35455704
5050.0	700.0	3.37066269	-6.30699062	-9.46546936
5050.0	800.0	3.38222551	-7.39778996	-10.5423279
5050.0	900.0	3.39505386	-8.48747253	-11.6420784
5050.0	1000.0	3.40913057	-9.57424355	-12.7136898
5100.0	100.0	3.36196589	0.108882889	-2.325948
5100.0	200.0	3.36537051	-0.923732758	-3.61264658
5100.0	300.0	3.37023616	-1.96574855	-4.85966206
5100.0	400.0	3.37651944	-3.01659489	-6.06567335
5100.0	500.0	3.3841753	-4.07573271	-7.22952509
5100.0	600.0	3.39315534	-5.1426568	-8.35022926
5100.0	700.0	3.40341043	-6.21679688	-9.40563297
5100.0	800.0	3.41489959	-7.2968297	-10.4718313
5100.0	900.0	3.42764235	-8.37604141	-11.5612926
5100.0	1000.0	3.4416213	-9.45260334	-12.6207609
5150.0	100.0	3.39491057	0.129641965	-2.31329465
5150.0	200.0	3.39831138	-0.891194105	-3.58870769
5150.0	300.0	3.40316272	-1.92155957	-4.82498264
5150.0	400.0	3.40942025	-2.96091557	-6.02080774
5150.0	500.0	3.41703892	-4.0087533	-7.17502975
5150.0	600.0	3.42597055	-5.06459904	-8.28666019
5150.0	700.0	3.43616366	-6.12805843	-9.34723854
5150.0	800.0	3.44758058	-7.19753313	-10.4029779
5150.0	900.0	3.46023989	-8.2664299	-11.4823227
5150.0	1000.0	3.47412395	-9.33298588	-12.5298529
5200.0	100.0	3.42785525	0.150156766	-2.29994249
5200.0	200.0	3.43125272	-0.859129369	-3.56325817
5200.0	300.0	3.43608952	-1.87808764	-4.78723955
5200.0	400.0	3.44232178	-2.90621233	-5.97064972
5200.0	500.0	3.44990396	-3.94302559	-7.11257172
5200.0	600.0	3.45878696	-4.98807764	-8.21239662
5200.0	700.0	3.46892285	-6.04074669	-9.29025078
5200.0	800.0	3.48026872	-7.09982967	-10.3357105
5200.0	900.0	3.49284649	-8.15859318	-11.4051256
5200.0	1000.0	3.50663757	-9.21531296	-12.4409018
5250.0	100.0	3.46079898	0.170110583	-2.33004427
5250.0	200.0	3.46419239	-0.827850223	-3.58975172
5250.0	300.0	3.46901512	-1.83556914	-4.80900383
5250.0	400.0	3.47522354	-2.85256672	-5.98650694
5250.0	500.0	3.48277092	-3.87839365	-7.12112236
5250.0	600.0	3.49160862	-4.91263533	-8.21187019
5250.0	700.0	3.50168705	-5.95481634	-9.23462009
5250.0	800.0	3.51296449	-7.00368595	-10.2699966
5250.0	900.0	3.52546167	-8.05249786	-11.3296585
5250.0	1000.0	3.53916168	-9.09953403	-12.353858
5300.0	100.0	3.49374366	0.190206259	-2.31787634
5300.0	200.0	3.49713445	-0.796585381	-3.56690907
5300.0	300.0	3.50194407	-1.79325604	-4.77602911
5300.0	400.0	3.50812888	-2.79935455	-5.94395018
5300.0	500.0	3.5156424	-3.81446075	-7.06953478
5300.0	600.0	3.52443528	-4.83818722	-8.15179634
5300.0	700.0	3.53445578	-5.87023878	-9.1803236
5300.0	800.0	3.54566622	-6.90905952	-10.20578
5300.0	900.0	3.55808544	-7.94808435	-11.2558594
5300.0	1000.0	3.57169628	-8.9855957	-12.2686691
5350.0	100.0	3.5266881	0.21006681	-2.30459261
5350.0	200.0	3.53007603	-0.765768468	-3.54208112
5350.0	300.0	3.53487325	-1.75161648	-4.73950386
5350.0	400.0	3.54103518	-2.74705648	-5.89564276
5350.0	500.0	3.5485146	-3.75169587	-7.00958633
5350.0	600.0	3.5572629	-4.765172	-8.08071995
5350.0	700.0	3.56723022	-5.78696632	-9.12731457
5350.0	800.0	3.57837462	-6.81592083	-10.1430368
5350.0	900.0	3.59071755	-7.84530783	-11.183692
5350.0	1000.0	3.60424089	-8.87346077	-12.1852875
5400.0	100.0	3.55963182	0.229396492	-2.33555603
5400.0	200.0	3.56301665	-0.735689938	-3.57005334
5400.0	300.0	3.56780124	-1.71086848	-4.76331949
5400.0	400.0	3.57394123	-2.69574308	-5.91407967
5400.0	500.0	3.58138871	-3.68994808	-7.02120543
5400.0	600.0	3.59009504	-4.69315195	-8.08371449
5400.0	700.0	3.60000896	-5.70497751	-9.07556152
5400.0	800.0	3.61108923	-6.72421837	-10.0817204
5400.0	900.0	3.62335777	-7.74413538	-11.113121
5400.0	1000.0	3.636796	-8.76304817	-12.1663036
5450.0	100.0	3.59257603	0.2488738	-2.32382441
5450.0	200.0	3.59595895	-0.705604553	-3.54820728
5450.0	300.0	3.60073233	-1.67028821	-4.73190308
5450.0	400.0	3.60685086	-2.64480758	-5.87363863
5450.0	500.0	3.61426735	-3.62882352	-6.97228336
5450.0	600.0	3.6229322	-4.62203169	-8.0268507
5450.0	700.0	3.63279247	-5.62423086	-9.02503014
5450.0	800.0	3.64381027	-6.63391209	-10.0217867
5450.0	900.0	3.65600538	-7.6445117	-11.0440893
5450.0	1000.0	3.66936111	-8.65431786	-12.0876245
5500.0	100.0	3.62552071	0.268123865	-2.31056094
5500.0	200.0	3.62890148	-0.675944269	-3.52390361
5500.0	300.0	3.63366365	-1.63034272	-4.69644642
5500.0	400.0	3.63976097	-2.59473014	-5.82698345
5500.0	500.0	3.64714646	-3.56879377	-6.91460037
5500.0	600.0	3.65576982	-4.55225086	-7.95866919
5500.0	700.0	3.66558075	-5.54468632	-8.97568321
5500.0	800.0	3.67653656	-6.54497528	-9.96320248
5500.0	900.0	3.68866086	-7.54640675	-10.9765615
5500.0	1000.0	3.70193529	-8.54724216	-12.0106049
5550.0	100.0	3.65846419	0.286870629	-2.34234142
5550.0	200.0	3.66184282	-0.646979272	-3.55326462
5550.0	300.0	3.66659403	-1.59123325	-4.72218227
5550.0	400.0	3.67267108	-2.54557228	-5.84782791
5550.0	500.0	3.68002701	-3.50970936	-6.92907572
5550.0	600.0	3.68861151	-4.48339128	-7.96493483
5550.0	700.0	3.69837308	-5.46633053	-8.92749596
5550.0	800.0	3.70926952	-6.45736837	-9.90593719
5550.0	900.0	3.72132325	-7.44976521	-10.9104948
5550.0	1000.0	3.73451853	-8.44178677	-11.9351988
5600.0	100.0	3.69140863	0.305769652	-2.33100271
5600.0	200.0	3.69478631	-0.617989182	-3.53232861
5600.0	300.0	3.69952679	-1.55225801	-4.69219112
5600.0	400.0	3.705585	-2.49674296	-5.80932713
5600.0	500.0	3.71291208	-3.45118165	-6.8826046
5600.0	600.0	3.72145867	-4.41534615	-7.91102505
5600.0	700.0	3.73116994	-5.38912344	-8.88043499
5600.0	800.0	3.74200773	-6.37104559	-9.84994698
5600.0	900.0	3.75399303	-7.35456991	-10.8458652
5600.0	1000.0	3.76711011	-8.33791351	-11.8613701
5650.0	100.0	3.72435284	0.324448079	-2.31771588
5650.0	200.0	3.72772884	-0.589403927	-3.50846052
5650.0	300.0	3.73245955	-1.51388323	-4.65767097
5650.0	400.0	3.73849869	-2.44872236	-5.76414633
5650.0	500.0	3.74579763	-3.39368272	-6.82696438
5650.0	600.0	3.75430536	-4.34855652	-7.84547424
5650.0	700.0	3.76397038	-5.31302786	-8.83446884
5650.0	800.0	3.77475119	-6.28599548	-9.79520607
5650.0	900.0	3.78667021	-7.26077461	-10.7826195
5650.0	1000.0	3.79971123	-8.23556805	-11.7890739
5700.0	100.0	3.75729632	0.342648774	-2.35027361
5700.0	200.0	3.7606709	-0.561474621	-3.5391314
5700.0	300.0	3.76539183	-1.47629344	-4.68520832
5700.0	400.0	3.77141213	-2.40156102	-5.78724432
5700.0	500.0	3.77868414	-3.33706379	-6.84410524
5700.0	600.0	3.78715611	-4.28262138	-7.8547883
5700.0	700.0	3.79677558	-5.23803425	-8.78956985
5700.0	800.0	3.80750012	-6.20217848	-9.74168205
5700.0	900.0	3.81935358	-7.16834641	-10.7207298
5700.0	1000.0	3.83232021	-8.13471985	-11.7182779
5750.0	100.0	3.79024029	0.361005247	-2.339288
5750.0	200.0	3.79361415	-0.533504367	-3.51902437
5750.0	300.0	3.79832649	-1.4388088	-4.65652466
5750.0	400.0	3.80432987	-2.35468507	-5.75052643
5750.0	500.0	3.81157517	-3.28094196	-6.79988956
5750.0	600.0	3.82001162	-4.21742392	-7.80360031
5750.0	700.0	3.82958436	-5.16409683	-8.74570847
5750.0	800.0	3.84025407	-6.11956215	-9.68934631
5750.0	900.0	3.85204411	-7.07725143	-10.6601639
5750.0	1000.0	3.86493778	-8.03533554	-11.648941
5800.0	100.0	3.82318449	0.379146904	-2.3259387
5800.0	200.0	3.82655811	-0.505921364	-3.49551368
5800.0	300.0	3.8312614	-1.40189433	-4.62282228
5800.0	400.0	3.83724689	-2.30857325	-5.70666027
5800.0	500.0	3.84446573	-3.22579002	-6.74609375
5800.0	600.0	3.85286689	-4.153409	-7.74044466
5800.0	700.0	3.86239719	-5.09119987	-8.7028656
5800.0	800.0	3.8730135	-6.03811169	-9.63815975
5800.0	900.0	3.88474035	-6.98744488	-10.6008835
5800.0	1000.0	3.8975625	-7.93737698	-11.5810242
5850.0	100.0	3.85612774	0.396834433	-2.35923767
5850.0	200.0	3.85950017	-0.47895807	-3.52742171
5850.0	300.0	3.86419487	-1.36571813	-4.65205431
5850.0	400.0	3.87016392	-2.2632668	-5.73187208
5850.0	500.0	3.87735796	-3.17145944	-6.76573038
5850.0	600.0	3.88572598	-4.09018612	-7.75260448
5850.0	700.0	3.89521313	-5.01932526	-8.66101074
5850.0	800.0	3.90577769	-5.9578104	-9.58810043
5850.0	900.0	3.91744328	-6.89892864	-10.5428667
5850.0	1000.0	3.93019533	-7.84080458	-11.5144968
5900.0	100.0	3.88907146	0.414680421	-2.34856939
5900.0	200.0	3.89244461	-0.451940119	-3.50807285
5900.0	300.0	3.8971312	-1.32962143	-4.62456989
5900.0	400.0	3.90308452	-2.21820664	-5.69679499
5900.0	500.0	3.91025448	-3.11757255	-6.72359467
5900.0	600.0	3.91858912	-4.02763271	-7.70393181
5900.0	700.0	3.92803335	-4.94843292	-8.62011623
5900.0	800.0	3.93854618	-5.87862444	-9.53914261
5900.0	900.0	3.95015192	-6.81163883	-10.4860697
5900.0	1000.0	3.96283555	-7.74558926	-11.4493284
5950.0	100.0	3.92201567	0.432316542	-2.33512259
5950.0	200.0	3.92538786	-0.425293624	-3.48484707
5950.0	300.0	3.93006706	-1.2940675	-4.59157658
5950.0	400.0	3.93600464	-2.17387104	-5.65410042
5950.0	500.0	3.94315052	-3.06460261	-6.67146301
5950.0	600.0	3.95145226	-3.96619391	-7.64295483
5950.0	700.0	3.96085644	-4.87850857	-8.58016396
5950.0	800.0	3.97131991	-5.80051804	-9.49125671
5950.0	900.0	3.98286676	-6.72554445	-10.4304638
5950.0	1000.0	3.9954834	-7.6516943	-11.3854761
6000.0	100.0	3.95495868	0.449520469	-2.36913037
6000.0	200.0	3.95833087	-0.399233669	-3.5179286
6000.0	300.0	3.9630022	-1.25920939	-4.62240887
6000.0	400.0	3.96892476	-2.13029146	-5.68130064
6000.0	500.0	3.97604752	-3.01240015	-6.69344091
6000.0	600.0	3.98431873	-3.90549278	-7.65777969
6000.0	700.0	3.99368334	-4.80952358	-8.54112434
6000.0	800.0	4.00409794	-5.72347069	-9.44440937
6000.0	900.0	4.01558733	-6.64064789	-10.3760347
6000.0	1000.0	4.02813816	-7.55909872	-11.322916
6050.0	100.0	3.98790216	0.466884673	-2.35874724
6050.0	200.0	3.99127531	-0.373107165	-3.49927235
6050.0	300.0	3.99594021	-1.22440827	-4.59602785
6050.0	400.0	4.00184822	-2.0869236	-5.64773655
6050.0	500.0	4.0089488	-2.96059442	-6.65322781
6050.0	600.0	4.0171895	-3.84539938	-7.61143398
6050.0	700.0	4.02651358	-4.74146461	-8.50297832
6050.0	800.0	4.03688002	-5.64747667	-9.398592
6050.0	900.0	4.04831362	-6.55689716	-10.3227386
6050.0	1000.0	4.06080008	-7.46776676	-11.2616205
6100.0	100.0	4.02084637	0.48404336	-2.3451705
6100.0	200.0	4.02421951	-0.347338378	-3.47626781
6100.0	300.0	4.02887726	-1.19012523	-4.56364536
6100.0	400.0	4.03477144	-2.04424453	-5.60608149
6100.0	500.0	4.04184961	-2.90965772	-6.60259628
6100.0	600.0	4.0500598	-3.78636074	-7.5524416
6100.0	700.0	4.05934668	-4.67429733	-8.46570206
6100.0	800.0	4.06966686	-5.57248449	-9.35376549
6100.0	900.0	4.08104515	-6.47426128	-10.2705488
6100.0	1000.0	4.09346867	-7.37765789	-11.2015505
6150.0	100.0	4.05378819	0.500790119	-2.37985778
6150.0	200.0	4.05716228	-0.322125196	-3.510463
6150.0	300.0	4.06181383	-1.15649915	-4.59599113
6150.0	400.0	4.06769371	-2.00227666	-5.63515663
6150.0	500.0	4.07475138	-2.85943937	-6.62677717
6150.0	600.0	4.08293295	-3.72800875	-7.56976843
6150.0	700.0	4.09218264	-4.60801411	-8.42927837
6150.0	800.0	4.10245705	-5.49847984	-9.3099041
6150.0	900.0	4.11378193	-6.39272356	-10.2194471
6150.0	1000.0	4.12614346	-7.28875923	-11.1426849
6200.0	100.0	4.08673191	0.517698467	-2.36973047
6200.0	200.0	4.09010696	-0.296835423	-3.49244118
6200.0	300.0	4.09475279	-1.12290967	-4.57062435
6200.0	400.0	4.10061979	-1.96048892	-5.6029892
6200.0	500.0	4.10765696	-2.80957484	-6.58834076
6200.0	600.0	4.11581039	-3.67020917	-7.5255785
6200.0	700.0	4.12502241	-4.54258823	-8.39368057
6200.0	800.0	4.13525248	-5.42544842	-9.26699352
6200.0	900.0	4.14652443	-6.31227064	-10.1694069
6200.0	1000.0	4.15882587	-7.20104408	-11.0849953
6250.0	100.0	4.11967516	0.534405053	-2.3559947
6250.0	200.0	4.12305117	-0.271890849	-3.46959829
6250.0	300.0	4.12769127	-1.08981693	-4.53876495
6250.0	400.0	4.1335454	-1.91935837	-5.56225586
6250.0	500.0	4.14056158	-2.76053619	-6.53906107
6250.0	600.0	4.14868736	-3.61341	-7.4683938
6250.0	700.0	4.15786505	-4.47800303	-8.35889721
6250.0	800.0	4.16805124	-5.35335159	-9.2250042
6250.0	900.0	4.1792717	-6.23287249	-10.1204062
6250.0	1000.0	4.19151306	-7.1144681	-11.0284452
6300.0	200.0	4.15599442	-0.247473553	-3.50485492
6300.0	300.0	4.1606288	-1.05734491	-4.57254505
6300.0	400.0	4.16647053	-1.87889719	-5.59310293
6300.0	500.0	4.17346811	-2.71217155	-6.56531858
6300.0	600.0	4.18156672	-3.5572505	-7.4880724
6300.0	700.0	4.19071007	-4.41423368	-8.32490063
6300.0	800.0	4.2008543	-5.28218603	-9.18392277
6300.0	900.0	4.21202374	-6.15448856	-10.0724096
6300.0	1000.0	4.22420692	-7.02901649	-10.9730206
6350.0	200.0	4.18894005	-0.222970933	-3.48741412
6350.0	300.0	4.19356871	-1.02489197	-4.54811478
6350.0	400.0	4.19939899	-1.83858895	-5.56222677
6350.0	500.0	4.20637798	-2.66412234	-6.52852917
6350.0	600.0	4.21445036	-3.50159431	-7.4458847
6350.0	700.0	4.22355843	-4.35127544	-8.29167747
6350.0	800.0	4.23366022	-5.21193314	-9.14372635
6350.0	900.0	4.24478054	-6.07709694	-10.0253963
6350.0	1000.0	4.25690699	-6.94467115	-10.9186935
6400.0	200.0	4.22188377	-0.198802382	-3.46467924
6400.0	300.0	4.22650862	-0.992915988	-4.51669693
6400.0	400.0	4.23232698	-1.79890919	-5.52230692
6400.0	500.0	4.23928642	-2.61686039	-6.48046732
6400.0	600.0	4.24733305	-3.44688821	-7.3903451
6400.0	700.0	4.25640869	-4.28909445	-8.25920582
6400.0	800.0	4.26647043	-5.14255524	-9.10438919
6400.0	900.0	4.27754211	-6.00069714	-9.97935104
6400.0	1000.0	4.28961277	-6.86139441	-10.8654299
6450.0	200.0	4.25482702	-0.175134763	-3.50094891
6450.0	300.0	4.25944662	-0.961527348	-4.55183935
6450.0	400.0	4.2652545	-1.7598604	-5.55483294
6450.0	500.0	4.27219677	-2.57023096	-6.50868702
6450.0	600.0	4.2802186	-3.39278078	-7.41224194
6450.0	700.0	4.28926277	-4.22767401	-8.22746754
6450.0	800.0	4.29928398	-5.07404566	-9.06589794
6450.0	900.0	4.31030846	-5.92526054	-9.93425179
6450.0	1000.0	4.32232475	-6.77917528	-10.813221
6500.0	200.0	4.28777218	-0.151374385	-3.48404026
6500.0	300.0	4.29238796	-0.930142522	-4.52827215
6500.0	400.0	4.29818487	-1.72093987	-5.52515221
6500.0	500.0	4.30510998	-2.52388239	-6.47342587
6500.0	600.0	4.31310797	-3.3391304	-7.37191486
6500.0	700.0	4.32211876	-4.16701603	-8.19645119
6500.0	800.0	4.33210087	-5.00638008	-9.0282259
6500.0	900.0	4.34307909	-5.85075092	-9.89006996
6500.0	1000.0	4.3550415	-6.6979723	-10.7620277
6550.0	200.0	4.32071686	-0.127938151	-3.46136475
6550.0	300.0	4.32532835	-0.899216771	-4.49722195
6550.0	400.0	4.33111477	-1.68262148	-5.48594618
6550.0	500.0	4.33802319	-2.47828603	-6.42645741
6550.0	600.0	4.3459959	-3.2863853	-7.31787205
6550.0	700.0	4.35497808	-4.1070857	-8.16613388
6550.0	800.0	4.36492157	-4.93953323	-8.99135303
6550.0	900.0	4.37585402	-5.77716589	-9.84679794
6550.0	1000.0	4.38776398	-6.61778831	-10.711462
6600.0	200.0	4.35366058	-0.104978345	-3.49860382
6600.0	300.0	4.35826778	-0.868847787	-4.53366375
6600.0	400.0	4.36404419	-1.64489913	-5.52006531
6600.0	500.0	4.37093639	-2.43328404	-6.45653439
6600.0	600.0	4.37888718	-3.23420048	-7.34186459
6600.0	700.0	4.38783836	-4.04788017	-8.13650799
6600.0	800.0	4.39774513	-4.87350082	-8.95527363
6600.0	900.0	4.40863323	-5.7044735	-9.80440044
6600.0	1000.0	4.42049074	-6.53859711	-10.6611662
6650.0	200.0	4.38660622	-0.081919387	-3.48218298
6650.0	300.0	4.3912096	-0.838468552	-4.51089191
6650.0	400.0	4.39697647	-1.60728288	-5.49149227
6650.0	500.0	4.40385246	-2.38853192	-6.42269325
6650.0	600.0	4.41178083	-3.1824317	-7.30326796
6650.0	700.0	4.42070198	-3.98937821	-8.10754776
6650.0	800.0	4.43057203	-4.8082571	-8.91995621
6650.0	900.0	4.44141626	-5.63264942	-9.76286125
6650.0	1000.0	4.45322418	-6.46036816	-10.6118412
6700.0	200.0	4.4195509	-0.0591756888	-3.45952201
6700.0	300.0	4.42415094	-0.808532715	-4.48014307
6700.0	400.0	4.42990828	-1.57024527	-5.45290995
6700.0	500.0	4.43676853	-2.34449959	-6.37670326
6700.0	600.0	4.44467449	-3.13152742	-7.25058746
6700.0	700.0	4.4535675	-3.93157196	-8.07924747
6700.0	800.0	4.46340227	-4.74379826	-8.88539505
6700.0	900.0	4.47420311	-5.56170607	-9.72217941
6700.0	1000.0	4.48596191	-6.38308048	-10.5634661
6750.0	200.0	4.45249367	-0.0368855856	-3.49768972
6750.0	300.0	4.45709085	-0.779124916	-4.51782322
6750.0	400.0	4.4628396	-1.53377104	-5.48854589
6750.0	500.0	4.46968508	-2.30102754	-6.40854311
6750.0	600.0	4.47757053	-3.08114791	-7.27656412
6750.0	700.0	4.48643589	-3.87443399	-8.05158806
6750.0	800.0	4.49623537	-4.68008995	-8.85156631
6750.0	900.0	4.5069952	-5.49158764	-9.68230629
6750.0	1000.0	4.51870441	-6.30672169	-10.5160141
6800.0	200.0	4.4854393	-0.0144909592	-3.48171592
6800.0	300.0	4.49003363	-0.749694884	-4.4957881
6800.0	400.0	4.49577379	-1.49738324	-5.46100044
6800.0	500.0	4.50260544	-2.25777745	-6.37602234
6800.0	600.0	4.51046944	-3.03114748	-7.23958111
6800.0	700.0	4.51930618	-3.81795692	-8.02454758
6800.0	800.0	4.52907133	-4.61713505	-8.81846237
6800.0	900.0	4.53979015	-5.42230129	-9.64324379
6800.0	1000.0	4.55145168	-6.23126841	-10.4694748
6850.0	200.0	4.5183835	0.00759645086	-3.45902801
6850.0	300.0	4.52297544	-0.720693707	-4.46527672
6850.0	400.0	4.52870703	-1.46155286	-5.42295837
6850.0	500.0	4.53552389	-2.21521759	-6.33090878
6850.0	600.0	4.54336739	-2.98197389	-7.18813896
6850.0	700.0	4.55217886	-3.76213551	-7.99812603
6850.0	800.0	4.56191015	-4.55490541	-8.78605556
6850.0	900.0	4.57258844	-5.35382271	-9.62034798
6850.0	1000.0	4.58420372	-6.15669584	-10.4238224
6900.0	200.0	4.55132675	0.029251555	-3.49808836
6900.0	300.0	4.55591583	-0.692194045	-4.50414276
6900.0	400.0	4.56163979	-1.42625511	-5.46003962
6900.0	500.0	4.56844282	-2.17318606	-6.36442471
6900.0	600.0	4.57626724	-2.93329215	-7.21599483
6900.0	700.0	4.58505297	-3.70694208	-7.97230196
6900.0	800.0	4.59475183	-4.49338102	-8.7543335
6900.0	900.0	4.6053915	-5.28612995	-9.63275909
6900.0	1000.0	4.61696005	-6.08298588	-10.3790388
6950.0	200.0	4.58427238	0.0510157086	-3.48252439
6950.0	300.0	4.58885956	-0.66366148	-4.48278713
6950.0	400.0	4.59457588	-1.39102662	-5.43344736
6950.0	500.0	4.60136557	-2.13135028	-6.33313274
6950.0	600.0	4.60917091	-2.88495636	-7.18051815
6950.0	700.0	4.61792946	-3.65236998	-7.94705772
6950.0	800.0	4.62759638	-4.43256569	-8.7232933
6950.0	900.0	4.6381979	-5.2192173	-9.59634876
6950.0	1000.0	4.64972115	-6.01013422	-10.3351097
7000.0	200.0	4.61721706	0.0724798515	-3.45977235
7000.0	300.0	4.62180233	-0.635544717	-4.45245743
7000.0	400.0	4.62751102	-1.35633564	-5.39586926
7000.0	500.0	4.63428736	-2.09017944	-6.28879929
7000.0	600.0	4.64207363	-2.83741379	-7.13019943
7000.0	700.0	4.65080786	-3.59841728	-7.92239285
7000.0	800.0	4.66044378	-4.37243319	-8.69290447
7000.0	900.0	4.67100716	-5.15305853	-9.56067371
7000.0	1000.0	4.68248653	-5.93811798	-10.292017
7050.0	200.0	4.65016079	0.0935317203	-3.49969196
7050.0	300.0	4.65474319	-0.607904553	-4.49245882
7050.0	400.0	4.66044521	-1.32214975	-5.43433142
7050.0	500.0	4.66720915	-2.04950619	-6.32391262
7050.0	600.0	4.67497778	-2.79033184	-7.15984344
7050.0	700.0	4.68368816	-3.54505587	-7.89828587
7050.0	800.0	4.69329357	-4.31298208	-8.66316605
7050.0	900.0	4.70381975	-5.0876441	-9.52572346
7050.0	1000.0	4.71525621	-5.86691189	-10.2497406
7100.0	200.0	4.68310595	0.114696309	-3.48450327
7100.0	300.0	4.68768692	-0.580222249	-4.47173262
7100.0	400.0	4.69338226	-1.28801692	-5.4086256
7100.0	500.0	4.70013523	-2.0090065	-6.29376507
7100.0	600.0	4.70788527	-2.7435658	-7.12577152
