Neutrino Depth [m]	Neutrino Min Angle [degrees]	Neutrino Max Angle [degrees]	Hydrophone Depth [m]	Hydrophone Distance [m]	Time of Arrival [s]	Signal Amplitude	Angle of Departure [degrees]	Angle of Arrival [degrees]	Surface Bounces	Bottom Bounces
3300.0	-27.0	-18.0	2900.0	12800.0	9.2720747	(-2.082804274231853e-09-2.288972011221091e-09j)	-23.5324154	23.9117832	1	0
3300.0	-27.0	-18.0	2900.0	12800.0	9.2720747	(-2.3326921945528616e-10-2.5635952500119686e-10j)	-23.5322742	23.9116707	1	0
3300.0	-27.0	-18.0	3000.0	12800.0	9.29821682	(2.9162043311365912e-09+1.591287012341136e-09j)	-23.9675388	24.2643204	1	0
3300.0	-27.0	-18.0	3100.0	12800.0	9.32471848	(-3.1021079241577063e-09-7.550653070263141e-10j)	-24.3977013	24.6487389	1	0
3300.0	-27.0	-18.0	3200.0	12800.0	9.35148621	(-1.7316875183600021e-09+2.5567304539199575e-09j)	-24.8243713	24.9082012	1	0
3300.0	-27.0	-18.0	3300.0	12800.0	9.3786087	(-6.018642198439891e-10+2.9062923872902105e-09j)	-25.2466087	25.2869701	1	0
3300.0	-27.0	-18.0	3400.0	12800.0	9.40607643	(-2.422579669723604e-09-1.5214495463056567e-09j)	-25.6640797	25.6006947	1	0
3300.0	-27.0	-18.0	3500.0	12800.0	9.43387604	(-1.5844348568273051e-09-1.1360178862365208e-09j)	-26.0773449	25.9805164	1	0
3300.0	-27.0	-18.0	3500.0	12800.0	9.43387604	(-6.526651558303562e-10-4.679518931004201e-10j)	-26.0772038	25.9803867	1	0
3300.0	-27.0	-18.0	3600.0	12800.0	9.46206379	(2.1898662461410065e-09-1.4832083830311625e-09j)	-26.4853668	26.3459473	1	0
3300.0	-27.0	-18.0	3700.0	12800.0	9.49060631	(-1.3921572047284438e-09+2.1266290232204357e-09j)	-26.8888321	26.7394695	1	0
3900.0	-27.0	-18.0	2900.0	12800.0	9.43234062	(2.7180791185368478e-09-2.655521100137365e-10j)	-25.9571686	26.4447765	1	0
3900.0	-27.0	-18.0	3000.0	12800.0	9.46102524	(1.790091701189952e-09-1.9304181003778406e-09j)	-26.360157	26.7733574	1	0
3900.0	-27.0	-18.0	3100.0	12800.0	9.49005127	(5.019685740444053e-10+2.4827767113506912e-09j)	-26.7589893	27.0292683	1	0
3300.0	-26.0	-17.0	3000.0	800.0	0.547008991	(0.00010112743678806535-0.0006327031208617988j)	-20.4072876	-20.7255974	0	0
3900.0	-26.0	-17.0	3600.0	800.0	0.545752764	(0.0002694589304431928+0.0005811368604633619j)	-20.5763226	-20.5784035	0	0
3900.0	-26.0	-17.0	3200.0	1600.0	1.11609554	(-0.00012747137910720368-0.00010749305337180491j)	-23.5826302	-23.7997131	0	0
3900.0	-26.0	-17.0	3300.0	1600.0	1.09184337	(0.00015106529684009347-8.838157145134107e-05j)	-20.5282345	-20.6996307	0	0
3900.0	-26.0	-17.0	3400.0	1600.0	1.07091916	(0.0001809769272207629+2.4018894535541143e-05j)	-17.3455181	-17.4668312	0	0
3900.0	-26.0	-17.0	2900.0	3200.0	2.14418149	(-2.704630462755242e-05+6.448327217493968e-06j)	-17.1456795	-17.8894501	0	0
1500.0	-26.0	-17.0	2900.0	12800.0	8.85890961	(3.6425491296664414e-10-5.938505554741169e-09j)	-18.7317066	15.485817	1	0
1500.0	-26.0	-17.0	3000.0	12800.0	8.87622452	(9.913883594108685e-10-8.521266091487325e-10j)	-19.2205029	15.8378	1	0
1500.0	-26.0	-17.0	3000.0	12800.0	8.87622452	(3.3902947429986425e-09-2.9140551590528746e-09j)	-19.2203636	15.8376656	1	0
1500.0	-26.0	-17.0	3100.0	12800.0	8.8939476	(2.0599351204455865e-09-5.2028022149635866e-09j)	-19.7025032	16.3033676	1	0
1500.0	-26.0	-17.0	3200.0	12800.0	8.91216183	(-3.404396220944373e-09+1.0064894611849974e-09j)	-20.1762066	16.699852	1	0
1500.0	-26.0	-17.0	3200.0	12800.0	8.91216183	(-1.7865568436203353e-09+5.281848874843943e-10j)	-20.1760654	16.6997089	1	0
1500.0	-26.0	-17.0	3300.0	12800.0	8.93080807	(-1.5636410113531336e-09+4.998755202479449e-09j)	-20.6433258	17.1794052	1	0
1500.0	-26.0	-17.0	3400.0	12800.0	8.94995213	(-1.5329561926883732e-09-4.409483181480578e-09j)	-21.1027985	17.6738567	1	0
1500.0	-26.0	-17.0	3400.0	12800.0	8.94995213	(-1.2748896967323913e-10-3.6671658999763355e-10j)	-21.1026573	17.6737003	1	0
1500.0	-26.0	-17.0	3500.0	12800.0	9.19421005	(2.6752952371733984e-10+5.622673491209948e-10j)	-25.7224464	-22.9791183	1	1
1500.0	-26.0	-17.0	3500.0	12800.0	8.96958447	(1.1234432713151594e-09-9.503919297750643e-10j)	-21.5551968	18.1089687	1	0
1500.0	-26.0	-17.0	3500.0	12800.0	8.96958351	(2.915374945765955e-09-1.7928492999885219e-09j)	-21.5550556	18.1088123	1	0
1500.0	-26.0	-17.0	3600.0	12800.0	9.1695137	(-5.661598819254331e-10-3.399382397831354e-10j)	-25.3301468	-22.480196	1	1
1500.0	-26.0	-17.0	3600.0	12800.0	8.98971558	(-3.6344275916701286e-09-3.0259422177357146e-09j)	-22.0004578	18.6040421	1	0
1500.0	-26.0	-17.0	3700.0	12800.0	9.14530659	(5.1263772476091316e-11-6.983657717588181e-10j)	-24.9330521	-22.0181847	1	1
1500.0	-26.0	-17.0	3700.0	12800.0	9.01037407	(6.287433140953083e-10+8.456781561698317e-10j)	-22.4386158	19.1083927	1	0
1500.0	-26.0	-17.0	3700.0	12800.0	9.01037407	(2.0946531301807738e-09+2.817369755248203e-09j)	-22.4384747	19.1082306	1	0
1500.0	-26.0	-17.0	3800.0	12800.0	9.12159061	(-2.452728420673614e-12-3.804160808166011e-12j)	-24.5308685	-21.5473404	1	1
1500.0	-26.0	-17.0	3800.0	12800.0	9.12159061	(-3.9865962137607467e-10-6.183104369031373e-10j)	-24.5307274	-21.5471821	1	1
1500.0	-26.0	-17.0	3800.0	12800.0	9.12159061	(-4.77369880747152e-12-7.403792954517437e-12j)	-24.5305862	-21.5470219	1	1
1500.0	-26.0	-17.0	3800.0	12800.0	9.03155613	(-3.6178281028798263e-09-2.5172663847574254e-09j)	-22.8696709	19.6072426	1	0
1500.0	-26.0	-17.0	3900.0	12800.0	9.09834099	(6.308506764982709e-10-4.775456229804641e-10j)	-24.1236668	-21.1011848	1	1
1500.0	-26.0	-17.0	3900.0	12800.0	9.05328751	(-1.3645115962172726e-10+3.3089139726428217e-10j)	-23.2940521	20.1182098	1	0
1500.0	-26.0	-17.0	3900.0	12800.0	9.05328751	(-1.4851570085205387e-09+3.6014767413376543e-09j)	-23.293911	20.1180401	1	0
2100.0	-26.0	-17.0	2900.0	12800.0	8.98802471	(3.765812239206969e-09-3.4374540214950505e-09j)	-19.927021	18.4256973	1	0
2100.0	-26.0	-17.0	3000.0	12800.0	9.00845623	(4.102784994535193e-09+2.760076430299917e-09j)	-20.4091721	18.736536	1	0
2100.0	-26.0	-17.0	3100.0	12800.0	9.0292387	(-7.859231202174301e-10-1.6275685377803696e-10j)	-20.8858109	19.1621666	1	0
2100.0	-26.0	-17.0	3100.0	12800.0	9.0292387	(-3.8871506132171455e-09-8.049901926712126e-10j)	-20.8856697	19.1620274	1	0
2100.0	-26.0	-17.0	3200.0	12800.0	9.05046177	(1.476381593975433e-09-4.21394243167212e-10j)	-21.3548031	19.5164127	1	0
2100.0	-26.0	-17.0	3200.0	12800.0	9.05046177	(2.9642355473137913e-09-8.460629691719299e-10j)	-21.3546619	19.5162811	1	0
2100.0	-26.0	-17.0	3300.0	12800.0	9.07205868	(4.365384687933151e-09+9.183394817679819e-10j)	-21.8179951	19.9538441	1	0
2100.0	-26.0	-17.0	3400.0	12800.0	9.0941124	(-1.5823277747058814e-09-3.996503756992821e-09j)	-22.2741547	20.4109344	1	0
2100.0	-26.0	-17.0	3500.0	12800.0	9.11659145	(-9.663755063794264e-11-4.169229490719453e-10j)	-22.7242298	20.8005581	1	0
2100.0	-26.0	-17.0	3500.0	12800.0	9.11659145	(-8.412705250242731e-10-3.629489633636381e-09j)	-22.7240887	20.8004169	1	0
2100.0	-26.0	-17.0	3600.0	12800.0	9.13952732	(-1.6357632036099778e-09+3.653372555424022e-09j)	-23.1674709	21.2560024	1	0
2100.0	-26.0	-17.0	3700.0	12800.0	9.16292858	(-8.534562358291321e-10+3.762580466427577e-09j)	-23.6039047	21.7040806	1	0
2100.0	-26.0	-17.0	3800.0	12800.0	9.28711414	(-4.830719998806485e-10-2.713927630479402e-10j)	-25.6921673	-23.975996	1	1
2100.0	-26.0	-17.0	3800.0	12800.0	9.18680191	(-3.550997775049781e-09+1.098538314526582e-09j)	-24.0338631	22.1717072	1	0
2100.0	-26.0	-17.0	3900.0	12800.0	9.26135826	(-5.784643655394868e-10+8.527566008752824e-11j)	-25.2858639	-23.5560036	1	1
2100.0	-26.0	-17.0	3900.0	12800.0	9.21116924	(-4.2636543911971625e-10+3.55449976589629e-09j)	-24.4573021	22.63908	1	0
2700.0	-26.0	-17.0	2900.0	12800.0	9.12488651	(-9.141964630726445e-11+1.4971066044269968e-10j)	-21.518774	21.2194653	1	0
2700.0	-26.0	-17.0	2900.0	12800.0	9.12488651	(-2.123062382476628e-09+3.476769866001666e-09j)	-21.5186329	21.2193508	1	0
2700.0	-26.0	-17.0	3000.0	12800.0	9.14826775	(2.840297475885935e-10-7.698963192625502e-10j)	-21.9820004	21.6050892	1	0
2700.0	-26.0	-17.0	3000.0	12800.0	9.14826775	(1.1338553008836487e-09-3.0734492782463395e-09j)	-21.9818592	21.6049595	1	0
2700.0	-26.0	-17.0	3100.0	12800.0	9.1720314	(-8.642250216750362e-10-3.866320495725793e-09j)	-22.4389267	21.9041615	1	0
2700.0	-26.0	-17.0	3200.0	12800.0	9.19609642	(3.2353987195506725e-09+2.039016892150937e-09j)	-22.8914547	22.2981091	1	0
2700.0	-26.0	-17.0	3300.0	12800.0	9.22057247	(1.3945036835854168e-09+3.4120190474508433e-09j)	-23.3376846	22.6382408	1	0
2700.0	-26.0	-17.0	3400.0	12800.0	9.24538708	(1.5734144698282338e-09-3.1863619522615382e-09j)	-23.7790489	23.0461121	1	0
2700.0	-26.0	-17.0	3500.0	12800.0	9.27061653	(2.9245248052161406e-09+1.7732487587171944e-09j)	-24.2146721	23.4635887	1	0
2700.0	-26.0	-17.0	3600.0	12800.0	9.29625607	(1.2056618465021354e-09+8.558695218837944e-10j)	-24.644495	23.8481045	1	0
2700.0	-26.0	-17.0	3600.0	12800.0	9.29625607	(1.4814466741168712e-09+1.0516423492633916e-09j)	-24.6443539	23.8479652	1	0
2700.0	-26.0	-17.0	3700.0	12800.0	9.32230282	(2.2099839361640897e-09-1.0484323196405833e-09j)	-25.0686264	24.2710094	1	0
2700.0	-26.0	-17.0	3700.0	12800.0	9.32230282	(6.554285949860768e-10-3.1094005298190487e-10j)	-25.0684853	24.2708683	1	0
2700.0	-26.0	-17.0	3800.0	12800.0	9.34878731	(1.2073045479439613e-10-2.685120960449633e-10j)	-25.4869919	24.6994514	1	0
2700.0	-26.0	-17.0	3800.0	12800.0	9.34878731	(1.1298014210274612e-09-2.5127491500905277e-09j)	-25.4868507	24.6993065	1	0
2700.0	-26.0	-17.0	3900.0	12800.0	9.3757143	(-1.8324599544972764e-09-2.2872839115636235e-09j)	-25.89921	25.1457844	1	0
3300.0	-26.0	-17.0	2900.0	12800.0	9.2720747	(-2.082804274231853e-09-2.288972011221091e-09j)	-23.5324154	23.9117832	1	0
3300.0	-26.0	-17.0	2900.0	12800.0	9.2720747	(-2.3326921945528616e-10-2.5635952500119686e-10j)	-23.5322742	23.9116707	1	0
3300.0	-26.0	-17.0	3000.0	12800.0	9.29821682	(2.9162043311365912e-09+1.591287012341136e-09j)	-23.9675388	24.2643204	1	0
3300.0	-26.0	-17.0	3100.0	12800.0	9.32471848	(-3.1021079241577063e-09-7.550653070263141e-10j)	-24.3977013	24.6487389	1	0
3300.0	-26.0	-17.0	3200.0	12800.0	9.35148621	(-1.7316875183600021e-09+2.5567304539199575e-09j)	-24.8243713	24.9082012	1	0
3300.0	-26.0	-17.0	3300.0	12800.0	9.3786087	(-6.018642198439891e-10+2.9062923872902105e-09j)	-25.2466087	25.2869701	1	0
3300.0	-26.0	-17.0	3400.0	12800.0	9.40607643	(-2.422579669723604e-09-1.5214495463056567e-09j)	-25.6640797	25.6006947	1	0
3900.0	-26.0	-17.0	2900.0	12800.0	9.43234062	(2.7180791185368478e-09-2.655521100137365e-10j)	-25.9571686	26.4447765	1	0
3300.0	-25.0	-16.0	3000.0	800.0	0.547008991	(0.00010112743458496184-0.0006327031070780968j)	-20.4072857	-20.7255955	0	0
3900.0	-25.0	-16.0	3600.0	800.0	0.545752764	(0.0002694589304431928+0.0005811368604633619j)	-20.5763245	-20.5784035	0	0
3900.0	-25.0	-16.0	3200.0	1600.0	1.11609566	(-0.00012947479194960602-0.00010507130586240982j)	-23.5826302	-23.7997131	0	0
3900.0	-25.0	-16.0	3300.0	1600.0	1.09184337	(0.00015106528182044527-8.838156266401443e-05j)	-20.5282364	-20.6996307	0	0
3900.0	-25.0	-16.0	3400.0	1600.0	1.07091916	(0.0001809769625194551+2.4018899220312723e-05j)	-17.3455162	-17.4668293	0	0
3900.0	-25.0	-16.0	2900.0	3200.0	2.14418125	(-2.727012729337167e-05+5.424365577592249e-06j)	-17.1456776	-17.8894482	0	0
1500.0	-25.0	-16.0	2900.0	12800.0	8.85890961	(3.6425491296664414e-10-5.938505554741169e-09j)	-18.7317066	15.485817	1	0
1500.0	-25.0	-16.0	3000.0	12800.0	8.87622452	(9.913883594108685e-10-8.521266091487325e-10j)	-19.2205029	15.8378	1	0
1500.0	-25.0	-16.0	3000.0	12800.0	8.87622452	(3.3902947429986425e-09-2.9140551590528746e-09j)	-19.2203636	15.8376656	1	0
1500.0	-25.0	-16.0	3100.0	12800.0	8.8939476	(2.0599351204455865e-09-5.2028022149635866e-09j)	-19.7025032	16.3033676	1	0
1500.0	-25.0	-16.0	3200.0	12800.0	8.91216183	(-3.404396220944373e-09+1.0064894611849974e-09j)	-20.1762066	16.699852	1	0
1500.0	-25.0	-16.0	3200.0	12800.0	8.91216183	(-1.7865568436203353e-09+5.281848874843943e-10j)	-20.1760654	16.6997089	1	0
1500.0	-25.0	-16.0	3300.0	12800.0	8.93080807	(-1.5636410113531336e-09+4.998755202479449e-09j)	-20.6433258	17.1794052	1	0
1500.0	-25.0	-16.0	3400.0	12800.0	8.94995213	(-1.5329561926883732e-09-4.409483181480578e-09j)	-21.1027985	17.6738567	1	0
1500.0	-25.0	-16.0	3400.0	12800.0	8.94995213	(-1.2748896967323913e-10-3.6671658999763355e-10j)	-21.1026573	17.6737003	1	0
1500.0	-25.0	-16.0	3500.0	12800.0	8.96958447	(1.1234432713151594e-09-9.503919297750643e-10j)	-21.5551968	18.1089687	1	0
1500.0	-25.0	-16.0	3500.0	12800.0	8.96958351	(2.915374945765955e-09-1.7928492999885219e-09j)	-21.5550556	18.1088123	1	0
1500.0	-25.0	-16.0	3600.0	12800.0	8.98971558	(-3.6344275916701286e-09-3.0259422177357146e-09j)	-22.0004578	18.6040421	1	0
1500.0	-25.0	-16.0	3700.0	12800.0	9.14530659	(5.1263772476091316e-11-6.983657717588181e-10j)	-24.9330521	-22.0181847	1	1
1500.0	-25.0	-16.0	3700.0	12800.0	9.01037407	(6.287433140953083e-10+8.456781561698317e-10j)	-22.4386158	19.1083927	1	0
1500.0	-25.0	-16.0	3700.0	12800.0	9.01037407	(2.0946531301807738e-09+2.817369755248203e-09j)	-22.4384747	19.1082306	1	0
1500.0	-25.0	-16.0	3800.0	12800.0	9.12159061	(-2.452728420673614e-12-3.804160808166011e-12j)	-24.5308685	-21.5473404	1	1
1500.0	-25.0	-16.0	3800.0	12800.0	9.12159061	(-3.9865962137607467e-10-6.183104369031373e-10j)	-24.5307274	-21.5471821	1	1
1500.0	-25.0	-16.0	3800.0	12800.0	9.12159061	(-4.77369880747152e-12-7.403792954517437e-12j)	-24.5305862	-21.5470219	1	1
1500.0	-25.0	-16.0	3800.0	12800.0	9.03155613	(-3.6178281028798263e-09-2.5172663847574254e-09j)	-22.8696709	19.6072426	1	0
1500.0	-25.0	-16.0	3900.0	12800.0	9.09834099	(6.308506764982709e-10-4.775456229804641e-10j)	-24.1236668	-21.1011848	1	1
1500.0	-25.0	-16.0	3900.0	12800.0	9.05328751	(-1.3645115962172726e-10+3.3089139726428217e-10j)	-23.2940521	20.1182098	1	0
1500.0	-25.0	-16.0	3900.0	12800.0	9.05328751	(-1.4851570085205387e-09+3.6014767413376543e-09j)	-23.293911	20.1180401	1	0
2100.0	-25.0	-16.0	2900.0	12800.0	8.98802471	(3.765812239206969e-09-3.4374540214950505e-09j)	-19.927021	18.4256973	1	0
2100.0	-25.0	-16.0	3000.0	12800.0	9.00845623	(4.102784994535193e-09+2.760076430299917e-09j)	-20.4091721	18.736536	1	0
2100.0	-25.0	-16.0	3100.0	12800.0	9.0292387	(-7.859231202174301e-10-1.6275685377803696e-10j)	-20.8858109	19.1621666	1	0
2100.0	-25.0	-16.0	3100.0	12800.0	9.0292387	(-3.8871506132171455e-09-8.049901926712126e-10j)	-20.8856697	19.1620274	1	0
2100.0	-25.0	-16.0	3200.0	12800.0	9.05046177	(1.476381593975433e-09-4.21394243167212e-10j)	-21.3548031	19.5164127	1	0
2100.0	-25.0	-16.0	3200.0	12800.0	9.05046177	(2.9642355473137913e-09-8.460629691719299e-10j)	-21.3546619	19.5162811	1	0
2100.0	-25.0	-16.0	3300.0	12800.0	9.07205868	(4.365384687933151e-09+9.183394817679819e-10j)	-21.8179951	19.9538441	1	0
2100.0	-25.0	-16.0	3400.0	12800.0	9.0941124	(-1.5823277747058814e-09-3.996503756992821e-09j)	-22.2741547	20.4109344	1	0
2100.0	-25.0	-16.0	3500.0	12800.0	9.11659145	(-9.663755063794264e-11-4.169229490719453e-10j)	-22.7242298	20.8005581	1	0
2100.0	-25.0	-16.0	3500.0	12800.0	9.11659145	(-8.412705250242731e-10-3.629489633636381e-09j)	-22.7240887	20.8004169	1	0
2100.0	-25.0	-16.0	3600.0	12800.0	9.13952732	(-1.6357632036099778e-09+3.653372555424022e-09j)	-23.1674709	21.2560024	1	0
2100.0	-25.0	-16.0	3700.0	12800.0	9.16292858	(-8.534562358291321e-10+3.762580466427577e-09j)	-23.6039047	21.7040806	1	0
2100.0	-25.0	-16.0	3800.0	12800.0	9.18680191	(-3.550997775049781e-09+1.098538314526582e-09j)	-24.0338631	22.1717072	1	0
2100.0	-25.0	-16.0	3900.0	12800.0	9.21116924	(-4.2636543911971625e-10+3.55449976589629e-09j)	-24.4573021	22.63908	1	0
2700.0	-25.0	-16.0	2900.0	12800.0	9.12488651	(-9.141964630726445e-11+1.4971066044269968e-10j)	-21.518774	21.2194653	1	0
2700.0	-25.0	-16.0	2900.0	12800.0	9.12488651	(-2.123062382476628e-09+3.476769866001666e-09j)	-21.5186329	21.2193508	1	0
2700.0	-25.0	-16.0	3000.0	12800.0	9.14826775	(2.840297475885935e-10-7.698963192625502e-10j)	-21.9820004	21.6050892	1	0
2700.0	-25.0	-16.0	3000.0	12800.0	9.14826775	(1.1338553008836487e-09-3.0734492782463395e-09j)	-21.9818592	21.6049595	1	0
2700.0	-25.0	-16.0	3100.0	12800.0	9.1720314	(-8.642250216750362e-10-3.866320495725793e-09j)	-22.4389267	21.9041615	1	0
2700.0	-25.0	-16.0	3200.0	12800.0	9.19609642	(3.2353987195506725e-09+2.039016892150937e-09j)	-22.8914547	22.2981091	1	0
2700.0	-25.0	-16.0	3300.0	12800.0	9.22057247	(1.3945036835854168e-09+3.4120190474508433e-09j)	-23.3376846	22.6382408	1	0
2700.0	-25.0	-16.0	3400.0	12800.0	9.24538708	(1.5734144698282338e-09-3.1863619522615382e-09j)	-23.7790489	23.0461121	1	0
2700.0	-25.0	-16.0	3500.0	12800.0	9.27061653	(2.9245248052161406e-09+1.7732487587171944e-09j)	-24.2146721	23.4635887	1	0
2700.0	-25.0	-16.0	3600.0	12800.0	9.29625607	(1.2056618465021354e-09+8.558695218837944e-10j)	-24.644495	23.8481045	1	0
2700.0	-25.0	-16.0	3600.0	12800.0	9.29625607	(1.4814466741168712e-09+1.0516423492633916e-09j)	-24.6443539	23.8479652	1	0
3300.0	-25.0	-16.0	2900.0	12800.0	9.2720747	(-2.082804274231853e-09-2.288972011221091e-09j)	-23.5324154	23.9117832	1	0
3300.0	-25.0	-16.0	2900.0	12800.0	9.2720747	(-2.3326921945528616e-10-2.5635952500119686e-10j)	-23.5322742	23.9116707	1	0
3300.0	-25.0	-16.0	3000.0	12800.0	9.29821682	(2.9162043311365912e-09+1.591287012341136e-09j)	-23.9675388	24.2643204	1	0
3300.0	-25.0	-16.0	3100.0	12800.0	9.32471848	(-3.1021079241577063e-09-7.550653070263141e-10j)	-24.3977013	24.6487389	1	0
3300.0	-25.0	-16.0	3200.0	12800.0	9.35148621	(-1.7316875183600021e-09+2.5567304539199575e-09j)	-24.8243713	24.9082012	1	0
3300.0	-24.0	-15.0	3000.0	800.0	0.547008991	(0.0001011274272778344-0.0006327030613611036j)	-20.4072876	-20.7255974	0	0
3900.0	-24.0	-15.0	3600.0	800.0	0.545752764	(0.0002694589304431928+0.0005811368604633619j)	-20.5763245	-20.5784016	0	0
3900.0	-24.0	-15.0	3200.0	1600.0	1.11609554	(-0.0001274713479311703-0.0001074930270819268j)	-23.5826302	-23.799715	0	0
3900.0	-24.0	-15.0	3300.0	1600.0	1.09184337	(0.00015106528182044527-8.838156266401443e-05j)	-20.5282364	-20.6996307	0	0
3900.0	-24.0	-15.0	3400.0	1600.0	1.07091916	(0.00018097695766261588+2.401889857572277e-05j)	-17.3455162	-17.4668312	0	0
3900.0	-24.0	-15.0	2900.0	3200.0	2.14418125	(-2.727012461289133e-05+5.42436504441156e-06j)	-17.1456795	-17.8894482	0	0
3900.0	-24.0	-15.0	3000.0	3200.0	2.12535954	(2.8534332456158497e-05+2.0653904673171736e-06j)	-15.5352688	-16.1926327	0	0
1500.0	-24.0	-15.0	2900.0	12800.0	8.85890961	(3.6425491296664414e-10-5.938505554741169e-09j)	-18.7317066	15.485817	1	0
1500.0	-24.0	-15.0	3000.0	12800.0	8.87622452	(9.913883594108685e-10-8.521266091487325e-10j)	-19.2205029	15.8378	1	0
1500.0	-24.0	-15.0	3000.0	12800.0	8.87622452	(3.3902947429986425e-09-2.9140551590528746e-09j)	-19.2203636	15.8376656	1	0
1500.0	-24.0	-15.0	3100.0	12800.0	8.8939476	(2.0599351204455865e-09-5.2028022149635866e-09j)	-19.7025032	16.3033676	1	0
1500.0	-24.0	-15.0	3200.0	12800.0	8.91216183	(-3.404396220944373e-09+1.0064894611849974e-09j)	-20.1762066	16.699852	1	0
1500.0	-24.0	-15.0	3200.0	12800.0	8.91216183	(-1.7865568436203353e-09+5.281848874843943e-10j)	-20.1760654	16.6997089	1	0
1500.0	-24.0	-15.0	3300.0	12800.0	8.93080807	(-1.5636410113531336e-09+4.998755202479449e-09j)	-20.6433258	17.1794052	1	0
1500.0	-24.0	-15.0	3400.0	12800.0	8.94995213	(-1.5329561926883732e-09-4.409483181480578e-09j)	-21.1027985	17.6738567	1	0
1500.0	-24.0	-15.0	3400.0	12800.0	8.94995213	(-1.2748896967323913e-10-3.6671658999763355e-10j)	-21.1026573	17.6737003	1	0
1500.0	-24.0	-15.0	3500.0	12800.0	8.96958447	(1.1234432713151594e-09-9.503919297750643e-10j)	-21.5551968	18.1089687	1	0
1500.0	-24.0	-15.0	3500.0	12800.0	8.96958351	(2.915374945765955e-09-1.7928492999885219e-09j)	-21.5550556	18.1088123	1	0
1500.0	-24.0	-15.0	3600.0	12800.0	8.98971558	(-3.6344275916701286e-09-3.0259422177357146e-09j)	-22.0004578	18.6040421	1	0
1500.0	-24.0	-15.0	3700.0	12800.0	9.01037407	(6.287433140953083e-10+8.456781561698317e-10j)	-22.4386158	19.1083927	1	0
1500.0	-24.0	-15.0	3700.0	12800.0	9.01037407	(2.0946531301807738e-09+2.817369755248203e-09j)	-22.4384747	19.1082306	1	0
1500.0	-24.0	-15.0	3800.0	12800.0	9.03155613	(-3.6178281028798263e-09-2.5172663847574254e-09j)	-22.8696709	19.6072426	1	0
1500.0	-24.0	-15.0	3900.0	12800.0	9.05328751	(-1.3645115962172726e-10+3.3089139726428217e-10j)	-23.2940521	20.1182098	1	0
1500.0	-24.0	-15.0	3900.0	12800.0	9.05328751	(-1.4851570085205387e-09+3.6014767413376543e-09j)	-23.293911	20.1180401	1	0
2100.0	-24.0	-15.0	2900.0	12800.0	8.98802471	(3.765812239206969e-09-3.4374540214950505e-09j)	-19.927021	18.4256973	1	0
2100.0	-24.0	-15.0	3000.0	12800.0	9.00845623	(4.102784994535193e-09+2.760076430299917e-09j)	-20.4091721	18.736536	1	0
2100.0	-24.0	-15.0	3100.0	12800.0	9.0292387	(-7.859231202174301e-10-1.6275685377803696e-10j)	-20.8858109	19.1621666	1	0
2100.0	-24.0	-15.0	3100.0	12800.0	9.0292387	(-3.8871506132171455e-09-8.049901926712126e-10j)	-20.8856697	19.1620274	1	0
2100.0	-24.0	-15.0	3200.0	12800.0	9.05046177	(1.476381593975433e-09-4.21394243167212e-10j)	-21.3548031	19.5164127	1	0
2100.0	-24.0	-15.0	3200.0	12800.0	9.05046177	(2.9642355473137913e-09-8.460629691719299e-10j)	-21.3546619	19.5162811	1	0
2100.0	-24.0	-15.0	3300.0	12800.0	9.07205868	(4.365384687933151e-09+9.183394817679819e-10j)	-21.8179951	19.9538441	1	0
2100.0	-24.0	-15.0	3400.0	12800.0	9.0941124	(-1.5823277747058814e-09-3.996503756992821e-09j)	-22.2741547	20.4109344	1	0
2100.0	-24.0	-15.0	3500.0	12800.0	9.11659145	(-9.663755063794264e-11-4.169229490719453e-10j)	-22.7242298	20.8005581	1	0
2100.0	-24.0	-15.0	3500.0	12800.0	9.11659145	(-8.412705250242731e-10-3.629489633636381e-09j)	-22.7240887	20.8004169	1	0
2100.0	-24.0	-15.0	3600.0	12800.0	9.13952732	(-1.6357632036099778e-09+3.653372555424022e-09j)	-23.1674709	21.2560024	1	0
2100.0	-24.0	-15.0	3700.0	12800.0	9.16292858	(-8.534562358291321e-10+3.762580466427577e-09j)	-23.6039047	21.7040806	1	0
2700.0	-24.0	-15.0	2900.0	12800.0	9.12488651	(-9.141964630726445e-11+1.4971066044269968e-10j)	-21.518774	21.2194653	1	0
2700.0	-24.0	-15.0	2900.0	12800.0	9.12488651	(-2.123062382476628e-09+3.476769866001666e-09j)	-21.5186329	21.2193508	1	0
2700.0	-24.0	-15.0	3000.0	12800.0	9.14826775	(2.840297475885935e-10-7.698963192625502e-10j)	-21.9820004	21.6050892	1	0
2700.0	-24.0	-15.0	3000.0	12800.0	9.14826775	(1.1338553008836487e-09-3.0734492782463395e-09j)	-21.9818592	21.6049595	1	0
2700.0	-24.0	-15.0	3100.0	12800.0	9.1720314	(-8.642250216750362e-10-3.866320495725793e-09j)	-22.4389267	21.9041615	1	0
2700.0	-24.0	-15.0	3200.0	12800.0	9.19609642	(3.2353987195506725e-09+2.039016892150937e-09j)	-22.8914547	22.2981091	1	0
2700.0	-24.0	-15.0	3300.0	12800.0	9.22057247	(1.3945036835854168e-09+3.4120190474508433e-09j)	-23.3376846	22.6382408	1	0
2700.0	-24.0	-15.0	3400.0	12800.0	9.24538708	(1.5734144698282338e-09-3.1863619522615382e-09j)	-23.7790489	23.0461121	1	0
