Distance Sea Floor [m]	Height DOM [m]	Arrival Time [s]	Angle of Departure [degrees]	Angle of Arrival [degrees]
6600.0	900.0	4.25696945	-7.60096836	-8.48628044
6600.0	1000.0	4.26701498	-8.37837601	-9.4590292
6650.0	3.0	4.24904156	-0.60457921	0.640030921
6650.0	100.0	4.24887943	-1.35265064	-0.368875444
6650.0	200.0	4.24986076	-2.12531424	-1.40289378
6650.0	300.0	4.2519989	-2.89906645	-2.43017697
6650.0	400.0	4.25528574	-3.67351818	-3.4501884
6650.0	500.0	4.25971317	-4.4482832	-4.46241093
6650.0	600.0	4.26527166	-5.2229805	-5.46634865
6650.0	700.0	4.27195263	-5.99723625	-6.46152925
6650.0	800.0	4.27974558	-6.77068377	-7.447505
6650.0	900.0	4.2886405	-7.54296303	-8.42385197
6650.0	1000.0	4.2986269	-8.31372452	-9.39017105
6700.0	3.0	4.28098869	-0.609044552	0.639015675
6700.0	100.0	4.28081942	-1.35030818	-0.362732887
6700.0	200.0	4.28178692	-2.11597013	-1.38944745
6700.0	300.0	4.28390598	-2.8827467	-2.40951443
6700.0	400.0	4.28716898	-3.65025735	-3.42240667
6700.0	500.0	4.2915659	-4.41812468	-4.42761707
6700.0	600.0	4.29708862	-5.18597603	-5.42465973
6700.0	700.0	4.30372763	-5.95346832	-6.41260862
6700.0	800.0	4.31147194	-6.72029638	-7.38999462
6700.0	900.0	4.32031202	-7.4860816	-8.35707855
6700.0	1000.0	4.33023691	-8.2512722	-9.31441593
6700.0	1000.0	4.33023643	-8.24949265	-9.31219959
6750.0	3.0	4.3129344	-0.613414288	0.636353195
6750.0	100.0	4.31275845	-1.34799731	-0.357704371
6750.0	200.0	4.31371355	-2.10678768	-1.3765769
6750.0	300.0	4.3158145	-2.86672592	-2.38874698
6750.0	400.0	4.3190527	-3.62744689	-3.39355946
6750.0	500.0	4.32341909	-4.38858986	-4.39039564
6750.0	600.0	4.32890558	-5.14979887	-5.37867641
6750.0	700.0	4.33550167	-5.91072321	-6.35786295
6750.0	800.0	4.34319782	-6.67102051	-7.32745838
6750.0	900.0	4.35198498	-7.43022823	-8.39056873
6750.0	1000.0	4.36185265	-8.18803215	-9.35439396
6800.0	3.0	4.34488058	-0.617578804	0.677974463
6800.0	100.0	4.34469795	-1.34565425	-0.327155828
6800.0	200.0	4.34564018	-2.09774613	-1.35666716
6800.0	300.0	4.34772253	-2.8509953	-2.37884355
6800.0	400.0	4.35093594	-3.60503626	-3.39317036
6800.0	500.0	4.35527325	-4.35950851	-4.39915466
6800.0	600.0	4.36072445	-5.11405563	-5.39632416
6800.0	700.0	4.36728048	-5.86832809	-6.38422728
6800.0	800.0	4.37493181	-6.62198067	-7.36243916
6800.0	900.0	4.38366842	-7.3746767	-8.33055687
6800.0	1000.0	4.39347982	-8.1260891	-9.28820419
6850.0	3.0	4.37682724	-0.622007966	0.676926672
6850.0	100.0	4.37663746	-1.3435477	-0.321299672
6850.0	200.0	4.37756729	-2.08891797	-1.34377003
6850.0	300.0	4.37963152	-2.83546996	-2.35899305
6850.0	400.0	4.38282204	-3.58284664	-3.36646366
6850.0	500.0	4.38713026	-4.3306942	-4.36569738
6850.0	600.0	4.39254713	-5.07866573	-5.35623121
6850.0	700.0	4.39906311	-5.82641697	-6.33762169
6850.0	800.0	4.40666914	-6.57361269	-7.3094511
6850.0	900.0	4.41535521	-7.31992149	-8.27132416
6850.0	1000.0	4.42511129	-8.06502533	-9.22287083
6900.0	3.0	4.40877342	-0.626423538	0.675871551
6900.0	100.0	4.40857697	-1.34151685	-0.315535605
6900.0	200.0	4.4094944	-2.08025718	-1.33105242
6900.0	300.0	4.41154099	-2.82020307	-2.33940887
6900.0	400.0	4.41470814	-3.56100512	-3.34010911
6900.0	500.0	4.41898823	-4.30231857	-4.33267784
6900.0	600.0	4.42437077	-5.04380131	-5.3166585
6900.0	700.0	4.43084812	-5.78511906	-6.2916193
6900.0	800.0	4.43840981	-6.5259428	-7.25714636
6900.0	900.0	4.44704628	-7.2659483	-8.21285343
6900.0	1000.0	4.45674706	-8.00482178	-9.15837574
6950.0	3.0	4.4407196	-0.630825162	0.674809456
6950.0	100.0	4.44051647	-1.33955967	-0.309861928
6950.0	200.0	4.44142151	-2.07176018	-1.31851077
6950.0	300.0	4.44344997	-2.80518913	-2.32008576
6950.0	400.0	4.44659519	-3.53950596	-3.31410027
6950.0	500.0	4.45084715	-4.27437162	-4.30008698
6950.0	600.0	4.45619678	-5.0094533	-5.27759838
6950.0	700.0	4.46263504	-5.74442196	-6.24620819
6950.0	800.0	4.47015381	-6.4789567	-7.205513
6950.0	900.0	4.47874165	-7.2127409	-8.15513229
6950.0	1000.0	4.48838806	-7.94546604	-9.09470367
7000.0	3.0	4.47266626	-0.635212779	0.673740625
7000.0	100.0	4.4724555	-1.33767474	-0.304276824
7000.0	200.0	4.47334862	-2.06342363	-1.30614197
7000.0	300.0	4.47536087	-2.79042387	-2.30101895
7000.0	400.0	4.4784832	-3.51834154	-3.28843045
7000.0	500.0	4.4827075	-4.2468462	-4.26791716
7000.0	600.0	4.48802471	-4.97561121	-5.23903942
7000.0	700.0	4.4944253	-5.70431471	-6.20137882
7000.0	800.0	4.50190067	-6.43264294	-7.15453815
7000.0	900.0	4.5104394	-7.16028404	-8.09814167
7000.0	1000.0	4.52003288	-7.88693905	-9.03183937
7050.0	3.0	4.50461245	-0.639586329	0.672665298
7050.0	100.0	4.50439501	-1.33586013	-0.298778623
7050.0	200.0	4.50527668	-2.05524421	-1.29394269
7050.0	300.0	4.50727129	-2.77590179	-2.28220415
7050.0	400.0	4.51037169	-3.49750614	-3.26309371
7050.0	500.0	4.51456833	-4.21973324	-4.23616028
7050.0	600.0	4.51985359	-4.94226456	-5.20097256
7050.0	700.0	4.52621698	-5.66478539	-6.1571188
7050.0	800.0	4.53364992	-6.38698673	-7.10420895
7050.0	900.0	4.54214144	-7.10856485	-8.04187298
7050.0	1000.0	4.55168247	-7.82922697	-8.96976662
7100.0	3.0	4.53655863	-0.643945515	0.671583891
7100.0	100.0	4.53633451	-1.33411431	-0.293365598
7100.0	200.0	4.53720427	-2.04721856	-1.2819097
7100.0	300.0	4.53918219	-2.7616179	-2.26363587
7100.0	400.0	4.54226065	-3.47699285	-3.2380836
7100.0	500.0	4.54643106	-4.19302607	-4.20480967
7100.0	600.0	4.5516839	-4.90940523	-5.16338825
7100.0	700.0	4.55801058	-5.62585592	-6.11267042
7100.0	800.0	4.5654006	-6.34209919	-7.05184746
7100.0	900.0	4.57384396	-7.05782509	-7.98095417
7100.0	1000.0	4.58333063	-7.77275133	-8.89962196
7150.0	3.0	4.56850481	-0.64819777	0.66847682
7150.0	100.0	4.56827497	-1.33237875	-0.289273322
7150.0	200.0	4.56913185	-2.03932285	-1.27049053
7150.0	300.0	4.57109356	-2.74758959	-2.24484897
7150.0	400.0	4.57414961	-3.45687294	-3.21176386
7150.0	500.0	4.5782938	-4.16791153	-4.17208576
7150.0	500.0	4.57829332	-4.1661315	-4.16969299
7150.0	600.0	4.58351421	-4.87728119	-5.12109756
7150.0	700.0	4.58980322	-5.58836603	-6.06325293
7150.0	700.0	4.58980274	-5.586586	-6.06090593
7150.0	800.0	4.59715033	-6.29859304	-6.9950676
7150.0	800.0	4.59714985	-6.29681301	-6.99274349
7150.0	900.0	4.60554647	-7.008008	-8.02062225
7150.0	1000.0	4.61498308	-7.71698236	-8.94726849
7200.0	3.0	4.60045052	-0.652273178	0.710432649
7200.0	100.0	4.600214	-1.33061361	-0.259189844
7200.0	200.0	4.60105991	-2.03154492	-1.2518611
7200.0	300.0	4.60300493	-2.73380566	-2.23702359
7200.0	400.0	4.60603952	-3.43708873	-3.21422601
7200.0	500.0	4.61015701	-4.14109087	-4.18303633
7200.0	600.0	4.61534691	-4.84551191	-5.14304113
7200.0	700.0	4.6215992	-5.5500555	-6.09384489
7200.0	800.0	4.6289072	-6.25443316	-7.03507614
7200.0	900.0	4.63725853	-6.9583602	-7.96638489
7200.0	1000.0	4.64664602	-7.6615591	-8.88743973
7250.0	3.0	4.6323967	-0.65659678	0.709316194
7250.0	100.0	4.63215303	-1.32906175	-0.254022837
7250.0	200.0	4.63298893	-2.02394986	-1.24029279
7250.0	300.0	4.63491726	-2.72018766	-2.21913958
7250.0	400.0	4.63793135	-3.41747475	-3.1901195
7250.0	500.0	4.64202309	-4.1155138	-4.15280771
7250.0	600.0	4.64718199	-4.81401157	-5.10679674
7250.0	700.0	4.65340042	-5.51267815	-6.05170059
7250.0	800.0	4.66066694	-6.21122932	-6.98715115
7250.0	900.0	4.6689744	-6.90938711	-7.91280365
7250.0	1000.0	4.6783123	-7.60688066	-8.82833576
7300.0	3.0	4.66434288	-0.660906792	0.708191693
7300.0	100.0	4.66409254	-1.32757199	-0.248935044
7300.0	200.0	4.66491699	-2.01649475	-1.22887707
7300.0	300.0	4.66682911	-2.70678663	-2.20148063
7300.0	400.0	4.66982269	-3.39815474	-3.16631055
7300.0	500.0	4.67388916	-4.09030724	-4.12294817
7300.0	600.0	4.67901802	-4.78295612	-5.07099295
7300.0	700.0	4.68520212	-5.47581863	-6.01006508
7300.0	800.0	4.6924305	-6.16861677	-6.93980408
7300.0	900.0	4.70069456	-6.86107874	-7.85986853
7300.0	1000.0	4.70998287	-7.55293465	-8.76993942
7350.0	3.0	4.69628906	-0.665202916	0.707059503
7350.0	100.0	4.69603252	-1.32614315	-0.243925035
7350.0	200.0	4.69684505	-2.00917673	-1.21761107
7350.0	300.0	4.69874239	-2.69359946	-2.18404388
7350.0	400.0	4.70171595	-3.37912369	-3.14279461
7350.0	500.0	4.70575714	-4.06546354	-4.09345198
7350.0	600.0	4.71085644	-4.75233841	-5.03562212
7350.0	700.0	4.71700621	-5.43946886	-5.96893024
7350.0	800.0	4.72419596	-6.12658501	-6.89302301
7350.0	900.0	4.73241615	-6.81341887	-7.80756474
7350.0	1000.0	4.74165773	-7.5001049	-8.71276093
7350.0	1000.0	4.74165726	-7.49832487	-8.71042633
7400.0	3.0	4.72823524	-0.669485211	0.705919862
7400.0	100.0	4.72797251	-1.32477367	-0.23899135
7400.0	200.0	4.72877359	-2.00199366	-1.20649219
7400.0	300.0	4.73065519	-2.68062115	-2.16682434
7400.0	400.0	4.73360825	-3.3603754	-3.11956573
7400.0	500.0	4.7376256	-4.04097652	-4.06431198
7400.0	600.0	4.74269629	-4.72214842	-5.00067568
7400.0	700.0	4.7488122	-5.40362024	-5.92828751
7400.0	800.0	4.7559638	-6.08512354	-6.84679985
7400.0	900.0	4.76414156	-6.76639795	-7.75588226
7400.0	1000.0	4.77333641	-7.44718742	-8.6552248
7450.0	3.0	4.76018047	-0.673753381	0.704773128
7450.0	100.0	4.75991201	-1.32346201	-0.234132543
7450.0	200.0	4.76070261	-1.99494207	-1.19551802
7450.0	300.0	4.76256895	-2.66784859	-2.1498189
7450.0	400.0	4.76550245	-3.34190559	-3.09661984
7450.0	500.0	4.76949501	-4.0168395	-4.03552246
7450.0	600.0	4.77453709	-4.69238043	-4.96614647
7450.0	700.0	4.7806201	-5.36826181	-5.88812828
7450.0	800.0	4.78773403	-6.04422188	-6.80112457
7450.0	900.0	4.79586983	-6.72000551	-7.70481014
7450.0	1000.0	4.80501795	-7.39535999	-8.59888077
7500.0	3.0	4.79212761	-0.678007483	0.703619838
7500.0	100.0	4.79185152	-1.32220733	-0.229347348
7500.0	200.0	4.79263163	-1.98801994	-1.18468606
7500.0	300.0	4.79448318	-2.65527749	-2.1330235
7500.0	400.0	4.79739714	-3.32370877	-3.07395148
7500.0	500.0	4.80136585	-3.99304652	-4.00707769
7500.0	600.0	4.80637932	-4.66302538	-4.93202686
7500.0	700.0	4.81242847	-5.33342934	-5.84737587
7500.0	800.0	4.81950521	-6.00399685	-6.75302362
7500.0	900.0	4.82759809	-6.67447567	-7.64874506
7500.0	1000.0	4.83669758	-7.34462643	-8.53421116
7550.0	3.0	4.82407284	-0.68214488	0.700061798
7550.0	100.0	4.8237915	-1.32094526	-0.22609219
7550.0	200.0	4.82456064	-1.98120236	-1.17451096
7550.0	300.0	4.82639647	-2.64292717	-2.11590147
7550.0	400.0	4.82929134	-3.30586076	-3.04973602
7550.0	500.0	4.83323574	-3.96974707	-3.97551894
7550.0	600.0	4.8382206	-4.63433266	-4.89278746
7550.0	700.0	4.84423733	-5.30000305	-5.80197477
7550.0	700.0	4.84423685	-5.29822302	-5.79955626
7550.0	800.0	4.85127544	-5.96460962	-6.70009899
7550.0	900.0	4.85932589	-6.62978077	-7.69373703
7550.0	1000.0	4.86838055	-7.29453754	-8.58762074
7600.0	3.0	4.85601854	-0.686130464	0.742348313
7600.0	100.0	4.85573101	-1.31965721	-0.196377084
7600.0	200.0	4.85649014	-1.97448397	-1.1569618
7600.0	300.0	4.8583107	-2.63078332	-2.10985184
7600.0	400.0	4.8611865	-3.28829527	-3.05464721
7600.0	500.0	4.86510706	-3.94676208	-3.9909637
7600.0	600.0	4.87006426	-4.60592937	-4.91843462
7600.0	700.0	4.87604904	-5.2655468	-5.83671188
7600.0	800.0	4.88305187	-5.92536831	-6.74546623
7600.0	900.0	4.89106321	-6.58515215	-7.64438725
7600.0	1000.0	4.90007401	-7.24466276	-8.53318405
7650.0	3.0	4.88796473	-0.690349102	0.741157651
7650.0	100.0	4.88767099	-1.31856263	-0.191805735
7650.0	200.0	4.88841915	-1.96792376	-1.14652705
7650.0	300.0	4.89022541	-2.61877465	-2.09363794
7650.0	400.0	4.89308214	-3.27086043	-3.03274488
7650.0	500.0	4.89697981	-3.92392826	-3.96346927
7650.0	600.0	4.90190983	-4.57773018	-4.88545036
7650.0	700.0	4.90786362	-5.2320199	-5.79834604
7650.0	800.0	4.91483116	-5.88655519	-6.70182991
7650.0	900.0	4.9228034	-6.54110146	-7.59559727
7650.0	1000.0	4.93177032	-7.19542551	-8.47936058
7700.0	3.0	4.91991043	-0.69455421	0.739958405
7700.0	100.0	4.9196105	-1.31751966	-0.18730323
7700.0	200.0	4.92034817	-1.96148181	-1.1362232
7700.0	300.0	4.9221406	-2.60695052	-2.07761717
7700.0	400.0	4.92497921	-3.25367618	-3.01109695
7700.0	500.0	4.92885399	-3.90141082	-3.93629026
7700.0	600.0	4.93375778	-4.54991055	-4.85284138
7700.0	700.0	4.93968058	-5.19893551	-5.76041317
7700.0	800.0	4.94661331	-5.84824848	-6.65868521
7700.0	900.0	4.95454645	-6.49761772	-7.54735565
7700.0	1000.0	4.96347046	-7.14681578	-8.42614174
7750.0	3.0	4.95185661	-0.698745608	0.738750875
7750.0	100.0	4.95155096	-1.31652677	-0.182868347
7750.0	200.0	4.95227814	-1.95515561	-1.12604821
7750.0	300.0	4.95405579	-2.59530735	-2.0617857
7750.0	400.0	4.9568758	-3.23673701	-2.98969865
7750.0	500.0	4.96072912	-3.8792026	-3.90942049
7750.0	600.0	4.96560621	-4.52246475	-4.82060146
7750.0	700.0	4.97149849	-5.16628695	-5.72290754
7750.0	800.0	4.97839737	-5.81043863	-6.61602497
7750.0	900.0	4.98629189	-6.45469189	-7.49965477
7750.0	1000.0	4.99517345	-7.09882259	-8.37351894
7800.0	3.0	4.98380232	-0.702923179	0.737535477
7800.0	100.0	4.98348999	-1.31558323	-0.178499937
7800.0	200.0	4.98420715	-1.94894302	-1.11599958
7800.0	300.0	4.98597145	-2.58384228	-2.04614091
7800.0	400.0	4.98877335	-3.22003984	-2.96854639
7800.0	500.0	4.99260521	-3.85729933	-3.88285589
7800.0	600.0	4.99745607	-4.49538517	-4.78872347
7800.0	700.0	5.00331879	-5.13406706	-5.68582249
7800.0	800.0	5.01018333	-5.77311707	-6.57384014
7800.0	900.0	5.01804018	-6.41231298	-7.45248413
7800.0	1000.0	5.02687979	-7.05143547	-8.3214798
7850.0	3.0	5.01574802	-0.707086802	0.736312389
7850.0	100.0	5.01542997	-1.31468737	-0.174196824
7850.0	200.0	5.01613712	-1.94284248	-1.106076
7850.0	300.0	5.01788712	-2.57255149	-2.03067923
7850.0	400.0	5.02067184	-3.20358038	-2.94763637
7850.0	500.0	5.0244813	-3.83569527	-3.85659075
7850.0	600.0	5.02930689	-4.46866608	-4.75720263
7850.0	700.0	5.03514004	-5.10226727	-5.64914894
7850.0	800.0	5.04197121	-5.73627567	-6.53212214
7850.0	900.0	5.04979086	-6.37047338	-7.40583467
7850.0	1000.0	5.05858946	-7.00464487	-8.27001476
7900.0	3.0	5.04769325	-0.711236119	0.73508215
7900.0	100.0	5.04736996	-1.31383872	-0.169957876
7900.0	200.0	5.04806709	-1.93685079	-1.09627461
7900.0	300.0	5.04980373	-2.56143284	-2.0153985
7900.0	400.0	5.05257034	-3.18735361	-2.92696404
7900.0	500.0	5.05635881	-3.81438518	-3.830621
7900.0	600.0	5.06115913	-4.44230843	-4.72585058
7900.0	700.0	5.0669632	-5.07093668	-5.61146736
7900.0	800.0	5.07376003	-5.70003843	-6.48756409
7900.0	900.0	5.08154154	-6.32940483	-7.35381269
7900.0	1000.0	5.09029627	-6.95883131	-8.20991611
7950.0	3.0	5.07963943	-0.715260744	0.731068015
7950.0	100.0	5.07930946	-1.31296837	-0.167460427
7950.0	200.0	5.07999706	-1.93094373	-1.08717704
7950.0	300.0	5.08172035	-2.55050755	-1.99968815
7950.0	400.0	5.08446932	-3.17143965	-2.90451288
7950.0	500.0	5.0882349	-3.79352236	-3.80119991
7950.0	600.0	5.09301043	-4.41711426	-4.69014406
7950.0	600.0	5.09300995	-4.41533422	-4.68762112
7950.0	700.0	5.09878397	-5.04027987	-5.56851292
7950.0	800.0	5.10554743	-5.6649065	-6.4389081
7950.0	800.0	5.10554695	-5.66312647	-6.4364419
7950.0	900.0	5.11329079	-6.28909302	-7.40343904
7950.0	1000.0	5.12200594	-6.91360855	-8.26834297
8000.0	3.0	5.11158562	-0.719155669	0.773682177
8000.0	100.0	5.11124945	-1.31207597	-0.138035968
8000.0	200.0	5.11192751	-1.92512071	-1.07054734
8000.0	300.0	5.11363649	-2.53975773	-1.99517131
8000.0	400.0	5.11636829	-3.15576458	-2.91154909
8000.0	500.0	5.12011337	-3.77292228	-3.81933594
8000.0	600.0	5.12486267	-4.39101315	-4.71820402
8000.0	700.0	5.13060856	-5.0098238	-5.60784197
8000.0	800.0	5.13734007	-5.62914515	-6.48795366
8000.0	900.0	5.14504862	-6.24876976	-7.35826254
8000.0	1000.0	5.15372467	-6.86849546	-8.21850586
8050.0	3.0	5.14353085	-0.72326988	0.772412717
8050.0	100.0	5.14318895	-1.31136024	-0.133984953
8050.0	200.0	5.143857	-1.91943598	-1.0610888
8050.0	300.0	5.14555359	-2.5291183	-1.98038936
8050.0	400.0	5.1482687	-3.14018965	-2.89153242
8050.0	500.0	5.1519928	-3.75243378	-3.79417801
8050.0	600.0	5.15671873	-4.36563921	-4.68800402
8050.0	700.0	5.16243553	-4.97959566	-5.57270098
8050.0	800.0	5.16913605	-5.59409761	-6.4479785
8050.0	900.0	5.17681026	-6.20894337	-7.3135643
8050.0	1000.0	5.18544722	-6.82393265	-8.16919899
8100.0	3.0	5.17547655	-0.72737056	0.771134257
8100.0	100.0	5.17512894	-1.31068742	-0.129994407
8100.0	200.0	5.17578793	-1.9138515	-1.05174375
8100.0	300.0	5.17747116	-2.5186367	-1.96577346
8100.0	400.0	5.18016911	-3.12482834	-2.87173414
8100.0	500.0	5.18387318	-3.73221636	-3.76929092
8100.0	600.0	5.18857527	-4.34059191	-4.65812492
8100.0	700.0	5.19426537	-4.94974947	-5.53793287
8100.0	800.0	5.20093441	-5.55948639	-6.40842724
8100.0	900.0	5.20857334	-6.16960526	-7.26933718
8100.0	1000.0	5.21717167	-6.77991247	-8.12040997
8150.0	3.0	5.20742226	-0.731457651	0.769847155
8150.0	100.0	5.20706892	-1.31005621	-0.126063287
8150.0	200.0	5.20771885	-1.90836573	-1.04251027
8150.0	300.0	5.20938826	-2.5083096	-1.95132089
8150.0	400.0	5.21206951	-3.10967851	-2.85215092
8150.0	500.0	5.21575451	-3.71226549	-3.74466991
8150.0	600.0	5.22043276	-4.31586599	-4.62856293
8150.0	700.0	5.22609568	-4.92027855	-5.50353098
8150.0	800.0	5.23273468	-5.52530479	-6.36929131
8150.0	900.0	5.2403388	-6.13075018	-7.22557497
8150.0	1000.0	5.24889994	-6.7364254	-8.07213306
8200.0	3.0	5.23936749	-0.735530853	0.768551528
8200.0	100.0	5.2390089	-1.30946589	-0.122190587
8200.0	200.0	5.23964882	-1.90297675	-1.03338671
8200.0	300.0	5.24130678	-2.49813533	-1.93702984
8200.0	400.0	5.24397087	-3.0947361	-2.83277965
8200.0	500.0	5.24763632	-3.69257689	-3.72031164
8200.0	600.0	5.2522912	-4.29145622	-4.59931374
8200.0	700.0	5.25792789	-4.89117718	-5.46949148
8200.0	800.0	5.2645359	-5.49154377	-6.33056402
8200.0	900.0	5.27210617	-6.09236813	-7.18226814
8200.0	1000.0	5.28063059	-6.69375706	-8.02476883
8200.0	1000.0	5.28063011	-6.69197702	-8.02229023
8250.0	3.0	5.27131319	-0.739590108	0.767247975
8250.0	100.0	5.27094841	-1.30891514	-0.118375354
8250.0	200.0	5.27157974	-1.89768231	-1.02437139
8250.0	300.0	5.27322388	-2.4881103	-1.92289734
8250.0	400.0	5.27587366	-3.07999802	-2.81361818
8250.0	500.0	5.2795186	-3.67314577	-3.69621158
8250.0	600.0	5.2841506	-4.26735783	-4.57037163
8250.0	700.0	5.28976059	-4.86243916	-5.43580627
8250.0	800.0	5.29633904	-5.4581995	-6.29224014
8250.0	900.0	5.30387688	-6.0544529	-7.13941193
8250.0	1000.0	5.31236315	-6.65101433	-7.97707701
8300.0	3.0	5.3032589	-0.743635356	0.765936792
8300.0	100.0	5.30288887	-1.30840349	-0.114616618
8300.0	200.0	5.30350971	-1.89248133	-1.01546264
8300.0	300.0	5.3051424	-2.4782331	-1.90892148
8300.0	400.0	5.30777597	-3.06546044	-2.79466152
8300.0	500.0	5.31140184	-3.65396905	-3.67236614
8300.0	600.0	5.31601143	-4.24358273	-4.5412097
8300.0	700.0	5.32159424	-4.83412266	-5.40068245
8300.0	800.0	5.32814264	-5.42539978	-6.25063515
8300.0	900.0	5.3356452	-6.01723289	-7.09076691
8300.0	1000.0	5.3440938	-6.60944939	-7.92080784
8350.0	3.0	5.33520412	-0.747548699	0.76146239
8350.0	100.0	5.33482838	-1.30785871	-0.112812281
8350.0	200.0	5.33544064	-1.8873477	-1.00730753
8350.0	300.0	5.33706093	-2.46852636	-1.89441633
8350.0	400.0	5.33967829	-3.05120659	-2.7736969
8350.0	500.0	5.34328461	-3.63520122	-3.64473486
8350.0	600.0	5.34787083	-4.22032547	-4.50714397
8350.0	700.0	5.35342741	-4.80639935	-5.36056948
8350.0	800.0	5.35994482	-5.39324188	-6.20468235
8350.0	900.0	5.36741352	-5.98068142	-7.03918743
8350.0	1000.0	5.37582588	-6.56842804	-7.98364687
8400.0	3.0	5.36714935	-0.751352131	0.804401577
8400.0	100.0	5.36676836	-1.30729556	-0.0836152658
8400.0	200.0	5.36737251	-1.88228679	-0.991466284
8400.0	300.0	5.36897898	-2.45896983	-1.89123476
8400.0	400.0	5.37158108	-3.03715467	-2.7825954
8400.0	500.0	5.37516832	-3.61665249	-3.66523576
8400.0	600.0	5.37973118	-4.19727707	-4.53885841
8400.0	700.0	5.38526249	-4.77884579	-5.40318298
8400.0	800.0	5.39175224	-5.36117935	-6.25794029
8400.0	900.0	5.39919043	-5.94409943	-7.10288095
8400.0	1000.0	5.40756702	-6.52743435	-7.93776798
8450.0	3.0	5.39909506	-0.755362153	0.803049684
8450.0	100.0	5.39870834	-1.30689478	-0.0800233632
8450.0	200.0	5.39930296	-1.87734735	-0.982855976
8450.0	300.0	5.40089798	-2.4495039	-1.87768984
8450.0	400.0	5.40348434	-3.02317762	-2.76420355
8450.0	500.0	5.40705395	-3.59818387	-3.64208913
8450.0	600.0	5.41159534	-4.17433977	-4.51105309
8450.0	700.0	5.41710138	-4.75146627	-5.37081623
8450.0	800.0	5.423563	-5.32938671	-6.22111607
8450.0	900.0	5.43096924	-5.90792751	-7.06170368
8450.0	1000.0	5.4393115	-6.48691893	-7.89234543
8500.0	3.0	5.43103981	-0.759358764	0.801688254
8500.0	100.0	5.43064785	-1.30652952	-0.076485008
8500.0	200.0	5.43123436	-1.87249351	-0.974344611
8500.0	300.0	5.43281746	-2.44017363	-1.86428928
8500.0	400.0	5.43538904	-3.00938606	-2.74600124
8500.0	500.0	5.43893909	-3.57994962	-3.61917639
8500.0	600.0	5.44345951	-4.15168571	-4.48352528
8500.0	700.0	5.44894123	-4.72441769	-5.33877182
8500.0	800.0	5.45537472	-5.29797363	-6.18465662
8500.0	900.0	5.46274996	-5.87218094	-7.02093315
8500.0	1000.0	5.47105837	-6.44687462	-7.84737253
8550.0	3.0	5.46298599	-0.763341784	0.800317883
8550.0	100.0	5.46258736	-1.30619884	-0.0729993358
8550.0	200.0	5.46316528	-1.86772394	-0.965930879
8550.0	300.0	5.46473646	-2.43097639	-1.85103071
8550.0	400.0	5.46729326	-2.99577641	-2.72798538
8550.0	500.0	5.4708252	-3.56194592	-3.5964942
8550.0	600.0	5.47532511	-4.12930965	-4.45627117
8550.0	700.0	5.48078251	-4.69769573	-5.30704498
8550.0	800.0	5.48718834	-5.26693201	-6.14855671
8550.0	900.0	5.49453259	-5.83685207	-6.98056459
8550.0	1000.0	5.50280762	-6.40729475	-7.80284119
8600.0	3.0	5.49493122	-0.767311037	0.798938692
8600.0	100.0	5.49452782	-1.30590224	-0.0695655048
8600.0	200.0	5.49509621	-1.86303711	-0.95761323
8600.0	300.0	5.49665642	-2.42191076	-1.83791268
8600.0	400.0	5.49919796	-2.98234677	-2.71015406
8600.0	500.0	5.50271225	-3.5441699	-3.57403994
8600.0	600.0	5.50719118	-4.10720921	-4.42928886
8600.0	700.0	5.51262379	-4.67129374	-5.27563047
8600.0	800.0	5.51900339	-5.23625803	-6.11281157
8600.0	900.0	5.52631712	-5.80193663	-6.94059086
8600.0	1000.0	5.53455782	-6.36817074	-7.75874424
8650.0	3.0	5.52687645	-0.771266401	0.797551155
8650.0	100.0	5.5264678	-1.30563867	-0.0661826506
8650.0	200.0	5.52702808	-1.85843182	-0.949390531
8650.0	300.0	5.52857637	-2.41297436	-1.82493305
8650.0	400.0	5.53110313	-2.96909356	-2.69250393
8650.0	500.0	5.53459978	-3.526618	-3.5518105
8650.0	600.0	5.53905869	-4.08537865	-4.40257263
8650.0	700.0	5.54446793	-4.64520884	-5.24452496
8650.0	800.0	5.55081987	-5.20744228	-6.07962513
8650.0	800.0	5.5508194	-5.20566225	-6.07699776
8650.0	900.0	5.55810452	-5.76814747	-6.90205765
8650.0	900.0	5.55810404	-5.76636744	-6.89946318
8650.0	1000.0	5.56631231	-6.32949734	-7.7150774
8700.0	3.0	5.55882215	-0.775207639	0.796155751
8700.0	100.0	5.55840778	-1.3054074	-0.0628499985
8700.0	200.0	5.55895996	-1.85390627	-0.941261292
8700.0	300.0	5.56049633	-2.40416503	-1.8120898
8700.0	400.0	5.56300879	-2.95601463	-2.67503357
8700.0	500.0	5.56648827	-3.50928903	-3.5296998
8700.0	600.0	5.57092619	-4.06467056	-4.37649679
8700.0	600.0	5.57092571	-4.06289053	-4.37380028
8700.0	700.0	5.57631159	-4.61950827	-5.21153736
8700.0	800.0	5.58263588	-5.17612982	-6.03827906
8700.0	900.0	5.58989	-5.73355436	-6.85519123
8700.0	1000.0	5.59806299	-6.29325294	-7.66435385
8700.0	1000.0	5.59806252	-6.29147291	-7.661798
8750.0	3.0	5.59076691	-0.77901119	0.791217625
8750.0	100.0	5.59034729	-1.30513346	-0.0616856739
8750.0	200.0	5.59089088	-1.8494339	-0.933937252
